Collectivite;Budget;Exercice;I_F;D_R;Nature;SousFonction;Exécuté;Libellé nature;Libellé fonction
VILLE;01;2009;F;D;611;415;10822,86; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;MANIFESTATIONS SPORTIVES
VILLE;01;2005;F;D;6182;422;5728,85; DOCUMENTATION GENERALE ET TECHNIQUE;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2010;F;D;6256;020;89825,51; MISSIONS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2012;F;D;6451;422;1086923,03; COTISATIONS A L'URSSAF;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2012;I;D;2184;020;441483,30; AUTRES IMMOBILISATIONS CORPORELLES MOBILIER;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2012;F;D;60636;822;30,28; VETEMENTS DE TRAVAIL;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2010;F;D;61551;020;123299,35; ENTRETIEN ET REPARATIONS MATERIEL ROULANT;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2006;F;D;60632;211;83397,80; FOURNITURES DE PETIT EQUIPEMENT;ECOLES MATERNELLES
VILLE;01;2007;F;D;678;814;7900,00; AUTRES CHARGES EXCEPTIONNELLES;ECLAIRAGE PUBLIC
VILLE;01;2009;F;D;64118;822;1240715,25; AUTRES INDEMNITES PERSONNEL TITULAIRE;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2005;F;D;64111;411;832427,12; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;SALLES DE SPORT, GYMNASES
VILLE;01;2007;I;D;16878;;74366,07; AUTRES ORGANISMES ET PARTICULIERS;
VILLE;01;2007;F;D;60631;64;46507,24; FOURNITURES D'ENTRETIEN;CRECHES ET GARDERIES
VILLE;01;2012;F;D;64131;422;1730537,99; REMUNERATION;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2012;F;D;60628;422;7334,15; AUTRES FOURNITURES NON STOCKEES;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2011;F;D;6188;814;79942,78; AUTRES FRAIS DIVERS;ECLAIRAGE PUBLIC
VILLE;01;2009;I;D;205;022;885,04; CONCESSIONS ET DROITS SIMILAIRES BREVETS LICENCES MARQUES PROCEDES DROITS ET VAL;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2010;F;D;64731;023;5138,20; ALLOC CHOM;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2007;F;R;7478;823;8736,14; SUBVENTIONS ET PARTICIPATIONS AUTRES ORGANISMES;ESPACES VERTS URBAINS
VILLE;01;2010;F;R;70323;822;2784639,30; REDEVANCE D'OCCUPATION DU DOMAINE PUBLIC COMMUNAL;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2012;F;D;61558;814;13885,66; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;ECLAIRAGE PUBLIC
VILLE;01;2007;F;D;6182;212;16080,32; DOCUMENTATION GENERALE ET TECHNIQUE;ECOLES PRIMAIRES
VILLE;01;2008;F;D;6282;024;6592,75; FRAIS DE GARDIENNAGE;FETES ET CEREMONIES
VILLE;01;2009;F;D;6064;814;869,39; FOURNITURES ADMINISTRATIVES;ECLAIRAGE PUBLIC
VILLE;01;2009;F;D;6283;64;1168,49; FRAIS DE NETTOYAGE DES LOCAUX;CRECHES ET GARDERIES
VILLE;01;2011;F;D;6156;323;2822,20; MAINTENANCE;ARCHIVES
VILLE;01;2012;F;D;6531;021;1059320,83; INDEMNITES DES MAIRES ADJOINTS ET CONSEILLERS;ASSEMBLEE LOCALE
VILLE;01;2012;I;D;2188;810;7398,01; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;SERVICES COMMUNS
VILLE;01;2006;F;D;6231;251;6467,87; ANNONCES ET INSERTIONS;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2007;F;D;6064;048;3004,98; FOURNITURES ADMINISTRATIVES;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2009;F;D;61551;020;113100,57; ENTRETIEN ET REPARATIONS MATERIEL ROULANT;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2008;I;D;2188;422;27005,56; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2008;F;D;6227;820;46428,03; FRAIS D'ACTE ET DE CONTENTIEUX;SERVICES COMMUNS
VILLE;01;2009;F;D;6231;023;794261,16; ANNONCES ET INSERTIONS;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2005;F;D;6331;212;160987,20; VERSEMENT DE TRANSPORT;ECOLES PRIMAIRES
VILLE;01;2008;F;D;614;020;545370,20; CHARGES LOCATIVES ET DE COPROPRIETE;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2008;F;D;6231;020;310101,52; ANNONCES ET INSERTIONS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2005;F;R;74833;;3031458,00; ATTRIBUTIONS ETAT COMPENSATION AU TITRE DE LA TAXE PROFESSIONNELLE;
VILLE;01;2010;F;D;64112;821;24507,69; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;EQUIPEMENTS DE VOIRIE
VILLE;01;2012;F;D;6233;020;7448,71; FOIRES ET EXPOSITIONS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2006;F;R;758;323;9474,15; Produits divers de gestion cou;ARCHIVES
VILLE;01;2007;F;D;60632;821;75690,66; FOURNITURES DE PETIT EQUIPEMENT;EQUIPEMENTS DE VOIRIE
VILLE;01;2009;I;D;2031;020;144957,72; FRAIS D'ETUDES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2010;F;D;61558;813;232,30; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;PROPRETE URBAINE
VILLE;01;2011;F;R;70631;412;198282,40; redevances et droits a caracte;STADES
VILLE;01;2012;I;R;1328;213;22142,50; SUBV D EQUIPEMENT AUTRES;CLASSES REGROUPEES
VILLE;01;2008;F;D;60632;823;209977,02; FOURNITURES DE PETIT EQUIPEMENT;ESPACES VERTS URBAINS
VILLE;01;2008;F;D;6238;048;21428,74; DIVERS;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2009;I;D;2128;823;84754,10; AUTRES AGENCEMENTS ET AMENAGEMENTS;ESPACES VERTS URBAINS
VILLE;01;2007;I;R;1325;822;218000,00; SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES GROUPEMENTS DE COLLECTIVITES;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2007;F;D;6042;022;2894,32; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2009;F;D;6532;90;8899,76; FRAIS DE MISSIONS MAIRES ADJOINTS CONSEILLERS;INTERVENTIONS ECONOMIQUES
VILLE;01;2012;F;D;6261;020;375071,09; FRAIS D'AFFRANCHISSEMENT;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2005;F;D;6231;820;47520,02; ANNONCES ET INSERTIONS;SERVICES COMMUNS
VILLE;01;2012;F;D;6488;824;8133,50; AUTRES CHARGES;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2012;F;D;62878;026;98116,45; REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2009;I;R;28182;;904048,81; MATERIEL DE TRANSPORT;
VILLE;01;2008;F;R;70323;91;857963,52; REDEVANCE D'OCCUPATION DU DOMAINE PUBLIC COMMUNAL;FOIRES ET MARCHES
VILLE;01;2009;F;D;60633;211;510,17; FOURNITURES DE VOIRIE;ECOLES MATERNELLES
VILLE;01;2010;F;D;6282;022;358,79; FRAIS DE GARDIENNAGE;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2006;F;D;6247;211;2498,97; TRANSPORT COLLECTIF;ECOLES MATERNELLES
VILLE;01;2005;F;D;6251;020;20654,00; VOYAGES ET DEPLACEMENTS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;I;D;2033;251;4155,87; FRAIS D'INSERTION;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2010;F;D;6218;323;9062,08; AUTRE PERSONNEL EXTERIEUR;ARCHIVES
VILLE;01;2012;I;D;2313;520;1223,11; IMMOBILISATIONS EN COURS CONSTRUCTION;SERVICES COMMUNS
VILLE;01;2012;F;D;611;816;6491,05; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2006;F;D;64112;023;3098,98; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2011;I;D;2315;822;9622288,56; IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2012;F;D;6488;212;371087,00; AUTRES CHARGES;ECOLES PRIMAIRES
VILLE;01;2010;I;D;2042;025;111990,07; SUBVENTIONS EQUIPEMENT AUX PERSONNES DE DROIT PRIVE;AIDES AUX ASSOCIATIONS (NON CLASSEES AILLEURS)
VILLE;01;2012;F;D;6488;023;49075,00; AUTRES CHARGES;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2011;F;D;61522;30;168909,20; ENTRETIEN ET REPARATIONS BATIMENTS;SERVICES COMMUNS
VILLE;01;2012;F;D;611;823;4651,90; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;ESPACES VERTS URBAINS
VILLE;01;2005;F;D;6247;211;2299,50; TRANSPORT COLLECTIF;ECOLES MATERNELLES
VILLE;01;2007;F;D;6451;048;43800,30; COTISATIONS A L'URSSAF;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2010;F;D;60628;422;3828,88; AUTRES FOURNITURES NON STOCKEES;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2011;I;R;1068;;51166633,48; EXCEDENTS DE FONCTIONNEMENT  CAPITALISES;
VILLE;01;2011;F;D;6182;323;425,63; DOCUMENTATION GENERALE ET TECHNIQUE;ARCHIVES
VILLE;01;2006;F;D;6282;020;49643,71; FRAIS DE GARDIENNAGE;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2007;F;R;7788;823;3675,92; PRODUITS EXCEPTIONNELS DIVERS;ESPACES VERTS URBAINS
VILLE;01;2008;F;D;6238;822;1618,43; DIVERS;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2006;F;D;64112;212;141464,84; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;ECOLES PRIMAIRES
VILLE;01;2008;F;D;64131;022;130605,75; REMUNERATION;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2010;F;D;60624;40;296,70; PRODUITS DE TRAITEMENT;SERVICES COMMUNS
VILLE;01;2012;F;D;6331;422;93322,08; VERSEMENT DE TRANSPORT;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2012;F;D;6188;048;4807,91; AUTRES FRAIS DIVERS;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2006;F;D;60612;026;4699,64; ENERGIE ET ELECTRICITE;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2007;F;D;60613;412;5791,21; CHAUFFAGE URBAIN;STADES
VILLE;01;2011;F;D;657361;213;316423,00; SUBV FONCT CAISSE DES ECOLES;CLASSES REGROUPEES
VILLE;01;2006;F;D;6453;022;486085,82; COTISATIONS AUX CAISSES DE RETRAITES;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2006;F;D;6261;022;438,30; FRAIS D'AFFRANCHISSEMENT;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2006;F;D;64111;251;1243521,97; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2012;F;R;74718;022;228584,60; AUTRES;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2006;F;R;758;212;158565,59; Produits divers de gestion cou;ECOLES PRIMAIRES
VILLE;01;2008;I;D;2188;814;626491,70; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;ECLAIRAGE PUBLIC
VILLE;01;2008;F;D;60632;026;1844,15; FOURNITURES DE PETIT EQUIPEMENT;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2010;F;D;60622;823;15552,76; CARBURANTS;ESPACES VERTS URBAINS
VILLE;01;2010;F;R;7411;;51260164,72; DOTATION FORFAITAIRE;
VILLE;01;2010;I;D;2182;814;3468,40; AUTRES IMMOBILISATIONS CORPORELLES MATERIEL DE TRANSPORT;ECLAIRAGE PUBLIC
VILLE;01;2012;F;R;758;312;14759,20; Produits divers de gestion cou;ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES
VILLE;01;2006;F;D;60622;020;515283,51; CARBURANTS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2006;F;D;6236;323;7674,72; CATALOGUES ET IMPRIMES;ARCHIVES
VILLE;01;2012;F;R;7067;421;729614,81; REDEVANCES ET DROITS DES SERVICES PERISCOLAIRES ET D ENSEIGNEMENT;CENTRES DE LOISIRS
VILLE;01;2006;F;D;6451;023;178360,19; COTISATIONS A L'URSSAF;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2008;F;D;64111;810;159539,08; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;SERVICES COMMUNS
VILLE;01;2009;F;D;6331;412;25293,64; VERSEMENT DE TRANSPORT;STADES
VILLE;01;2010;F;R;70311;026;459798,00; CONCESSION DANS LES CIMETIERES (PRODUIT NET);CIMETIERES ET POMPES FUNEBRES
VILLE;01;2011;F;D;6188;020;316627,00; AUTRES FRAIS DIVERS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2006;I;D;2188;024;50492,32; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;FETES ET CEREMONIES
VILLE;01;2009;F;D;6064;820;9364,91; FOURNITURES ADMINISTRATIVES;SERVICES COMMUNS
VILLE;01;2009;F;D;627;520;47,09; SERVICES BANCAIRES ET ASSIMILES;SERVICES COMMUNS
VILLE;01;2011;F;R;7718;810;,01; AUTRES PRODUITS EXCEPTIONNELS SUR OPERATIONS DE GESTION;SERVICES COMMUNS
VILLE;01;2012;F;D;6251;520;403,00; VOYAGES ET DEPLACEMENTS;SERVICES COMMUNS
VILLE;01;2011;I;R;1321;314;3000,00; SUBVENTIONS D' EQUIP NON TRANSFERABLES  ETAT & ETABLISSEMENT NATIONAUX;CINEMAS ET AUTRES SALLES DE SPECTACLES
VILLE;01;2006;F;D;6488;022;78404,20; AUTRES CHARGES;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2006;F;R;758;023;13281,35; Produits divers de gestion cou;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2010;F;D;6182;520;1911,22; DOCUMENTATION GENERALE ET TECHNIQUE;SERVICES COMMUNS
VILLE;01;2005;F;D;64112;212;131502,78; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;ECOLES PRIMAIRES
VILLE;01;2007;F;D;678;020;67797,83; AUTRES CHARGES EXCEPTIONNELLES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2011;F;D;61558;823;7193,86; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;ESPACES VERTS URBAINS
VILLE;01;2007;F;D;64131;40;70029,85; REMUNERATION;SERVICES COMMUNS
VILLE;01;2009;F;D;6135;048;1527,06; LOCATIONS MOBILIERES;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2005;F;D;64112;824;4926,59; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2012;F;D;6064;313;2869,24; FOURNITURES ADMINISTRATIVES;THEATRES
VILLE;01;2009;F;D;6156;212;140661,93; MAINTENANCE;ECOLES PRIMAIRES
VILLE;01;2009;F;D;6156;824;1887,27; MAINTENANCE;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2011;I;D;2184;213;21631,54; AUTRES IMMOBILISATIONS CORPORELLES MOBILIER;CLASSES REGROUPEES
VILLE;01;2006;F;D;617;820;11325,66; ETUDES ET RECHERCHES;SERVICES COMMUNS
VILLE;01;2009;F;D;6453;64;2652145,17; COTISATIONS AUX CAISSES DE RETRAITES;CRECHES ET GARDERIES
VILLE;01;2009;F;D;617;821;45000,00; ETUDES ET RECHERCHES;EQUIPEMENTS DE VOIRIE
VILLE;01;2006;F;R;7718;211;3291,79; AUTRES PRODUITS EXCEPTIONNELS SUR OPERATIONS DE GESTION;ECOLES MATERNELLES
VILLE;01;2009;I;D;2313;322;1732672,94; IMMOBILISATIONS EN COURS CONSTRUCTION;MUSEES
VILLE;01;2010;F;D;60628;820;822,65; AUTRES FOURNITURES NON STOCKEES;SERVICES COMMUNS
VILLE;01;2012;F;R;7718;813;47,20; AUTRES PRODUITS EXCEPTIONNELS SUR OPERATIONS DE GESTION;PROPRETE URBAINE
VILLE;01;2008;I;D;2312;211;278606,36; IMMOBILISATIONS EN COURS TERRAINS;ECOLES MATERNELLES
VILLE;01;2009;I;R;1342;;7101204,00; FONDS AFFECTES A L'EQUIPEMENT NON TRANSFERABLES AMENDES DE POLICE;
VILLE;01;2010;F;D;60632;024;16018,05; FOURNITURES DE PETIT EQUIPEMENT;FETES ET CEREMONIES
VILLE;01;2007;F;R;7088;024;1005,53; AUTRES PRODUITS D ACTIVITES ANNEXES;FETES ET CEREMONIES
VILLE;01;2009;F;D;61523;251;7171,50; ENTRETIEN ET REPARATIONS VOIES ET RESEAUX;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2012;F;D;6156;91;22384,54; MAINTENANCE;FOIRES ET MARCHES
VILLE;01;2009;F;D;6453;323;143582,55; COTISATIONS AUX CAISSES DE RETRAITES;ARCHIVES
VILLE;01;2009;I;D;2318;824;24518,00; AUTRES IMMOBILISATIONS CORPORELLES EN COURS;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2005;F;D;60628;322;6,80; AUTRES FOURNITURES NON STOCKEES;MUSEES
VILLE;01;2008;F;D;6453;40;164421,13; COTISATIONS AUX CAISSES DE RETRAITES;SERVICES COMMUNS
VILLE;01;2006;F;R;7788;020;2576904,81; PRODUITS EXCEPTIONNELS DIVERS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2008;F;D;61558;816;283,45; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2005;F;D;6533;021;61552,52; COTISATIONS DE RETRAITE ELUS;ASSEMBLEE LOCALE
VILLE;01;2007;F;D;60623;421;2042,68; ALIMENTATION;CENTRES DE LOISIRS
VILLE;01;2007;F;D;61522;64;195845,57; ENTRETIEN ET REPARATIONS BATIMENTS;CRECHES ET GARDERIES
VILLE;01;2012;F;D;6451;820;336776,17; COTISATIONS A L'URSSAF;SERVICES COMMUNS
VILLE;01;2012;I;D;2185;823;3586,99; AUTRES IMMOBILISATIONS CORPORELLES CHEPTEL;ESPACES VERTS URBAINS
VILLE;01;2012;I;R;2313;822;2002,10; IMMOBILISATIONS EN COURS CONSTRUCTION;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2009;F;D;6236;820;34692,70; CATALOGUES ET IMPRIMES;SERVICES COMMUNS
VILLE;01;2010;F;D;64112;024;27172,38; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;FETES ET CEREMONIES
VILLE;01;2009;F;D;61551;412;1941,14; ENTRETIEN ET REPARATIONS MATERIEL ROULANT;STADES
VILLE;01;2006;F;D;64118;64;483867,24; AUTRES INDEMNITES PERSONNEL TITULAIRE;CRECHES ET GARDERIES
VILLE;01;2007;F;D;61558;251;54988,92; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2007;F;D;6064;813;1105,96; FOURNITURES ADMINISTRATIVES;PROPRETE URBAINE
VILLE;01;2011;F;R;7478;;9909302,57; SUBVENTIONS ET PARTICIPATIONS AUTRES ORGANISMES;
VILLE;01;2005;F;D;6262;12;178,13; FRAIS DE TELECOMMUNICATIONS;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2005;F;D;611;812;16546123,33; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;COLLECTE ET TRAITEMENT DES ORDURES MENAGERES
VILLE;01;2007;F;D;6135;823;9625,88; LOCATIONS MOBILIERES;ESPACES VERTS URBAINS
VILLE;01;2007;F;D;6042;822;11195,20; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2010;F;D;64118;412;346019,70; AUTRES INDEMNITES PERSONNEL TITULAIRE;STADES
VILLE;01;2011;F;D;611;415;13149,18; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;MANIFESTATIONS SPORTIVES
VILLE;01;2012;F;R;758;;128,70; Produits divers de gestion cou;
VILLE;01;2005;F;D;6064;12;929,10; FOURNITURES ADMINISTRATIVES;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2007;F;D;6135;211;77403,29; LOCATIONS MOBILIERES;ECOLES MATERNELLES
VILLE;01;2008;I;D;261;824;2000010,00; TITRES DE PARTICIPATION;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2006;F;D;60631;816;68,05; FOURNITURES D'ENTRETIEN;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2006;F;D;6064;824;4150,55; FOURNITURES ADMINISTRATIVES;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2007;F;D;678;;39982,50; AUTRES CHARGES EXCEPTIONNELLES;
VILLE;01;2012;I;R;1068;;47280369,82; EXCEDENTS DE FONCTIONNEMENT  CAPITALISES;
VILLE;01;2005;F;R;758;812;27,54; Produits divers de gestion cou;COLLECTE ET TRAITEMENT DES ORDURES MENAGERES
VILLE;01;2009;F;R;70323;822;3018329,89; REDEVANCE D'OCCUPATION DU DOMAINE PUBLIC COMMUNAL;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2011;F;D;6453;422;824547,08; COTISATIONS AUX CAISSES DE RETRAITES;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2007;F;R;70323;91;767236,47; REDEVANCE D'OCCUPATION DU DOMAINE PUBLIC COMMUNAL;FOIRES ET MARCHES
VILLE;01;2008;F;D;6251;020;14800,75; VOYAGES ET DEPLACEMENTS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2010;F;D;637;40;12369,00; AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES);SERVICES COMMUNS
VILLE;01;2012;F;D;60623;90;11749,25; ALIMENTATION;INTERVENTIONS ECONOMIQUES
VILLE;01;2008;F;D;6042;323;315,74; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;ARCHIVES
VILLE;01;2010;F;D;6451;421;45083,11; COTISATIONS A L'URSSAF;CENTRES DE LOISIRS
VILLE;01;2010;F;D;60624;12;529,90; PRODUITS DE TRAITEMENT;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2005;F;D;61521;415;32990,00; ENTRETIEN ET REPARATIONS SUR TERRAINS;MANIFESTATIONS SPORTIVES
VILLE;01;2007;I;D;2188;048;7748,27; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2011;I;D;274;520;65044,00; AUTRES IMMOBILISATIONS FINANCIERES PRETS;SERVICES COMMUNS
VILLE;01;2005;I;D;2313;112;8895,36; IMMOBILISATIONS EN COURS CONSTRUCTION;POLICE MUNICIPALE
VILLE;01;2005;F;D;64111;822;3420776,77; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2005;I;D;2188;212;22872,08; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;ECOLES PRIMAIRES
VILLE;01;2007;F;D;61523;91;382021,32; ENTRETIEN ET REPARATIONS VOIES ET RESEAUX;FOIRES ET MARCHES
VILLE;01;2007;F;D;60632;020;271963,01; FOURNITURES DE PETIT EQUIPEMENT;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2007;F;D;6331;048;3432,11; VERSEMENT DE TRANSPORT;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2008;F;D;6042;251;160,09; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2008;F;D;6331;412;27464,25; VERSEMENT DE TRANSPORT;STADES
VILLE;01;2010;F;D;64111;323;467432,39; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;ARCHIVES
VILLE;01;2012;F;R;7067;251;4096939,82; REDEVANCES ET DROITS DES SERVICES PERISCOLAIRES ET D ENSEIGNEMENT;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2012;F;D;64131;64;3079620,05; REMUNERATION;CRECHES ET GARDERIES
VILLE;01;2012;I;R;2802;;32308,27; AMT FRAIS ETUDES ELAB DOC URB;
VILLE;01;2006;I;R;10223;;1217938,00; T.L.E.;
VILLE;01;2006;F;D;6488;048;7010,10; AUTRES CHARGES;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2009;F;D;64111;64;8486376,27; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;CRECHES ET GARDERIES
VILLE;01;2009;F;D;60628;814;162111,61; AUTRES FOURNITURES NON STOCKEES;ECLAIRAGE PUBLIC
VILLE;01;2009;I;R;21318;;320000,00; AUTRES BATIMENTS PUBLICS;
VILLE;01;2010;F;D;64112;312;5012,16; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES
VILLE;01;2005;F;D;60628;12;56464,53; AUTRES FOURNITURES NON STOCKEES;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2008;F;D;64131;822;146996,48; REMUNERATION;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2008;F;D;60628;022;2216,72; AUTRES FOURNITURES NON STOCKEES;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2009;F;D;6184;048;3955,92; VERSEMENTS A DES ORGANISMES DE FORMATION;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2009;F;D;6182;023;2560,29; DOCUMENTATION GENERALE ET TECHNIQUE;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2012;F;D;6232;421;990,89; FETES ET CEREMONIES;CENTRES DE LOISIRS
VILLE;01;2010;I;D;2188;024;80453,52; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;FETES ET CEREMONIES
VILLE;01;2011;F;D;6453;64;2752464,05; COTISATIONS AUX CAISSES DE RETRAITES;CRECHES ET GARDERIES
